pair_id,persona_id,comparison_id,normal_judgment,swapped_judgment,is_consistent,consistency_type
45_30,45,30,x_higher_than_y,similar,False,inconsistent
45_31,45,31,x_higher_than_y,y_higher_than_x,True,properly_flipped
45_32,45,32,y_higher_than_x,x_higher_than_y,True,properly_flipped
45_33,45,33,y_higher_than_x,similar,False,inconsistent
45_34,45,34,x_higher_than_y,y_higher_than_x,True,properly_flipped
45_35,45,35,similar,similar,True,both_similar
45_36,45,36,y_higher_than_x,similar,False,inconsistent
45_37,45,37,x_higher_than_y,similar,False,inconsistent
45_38,45,38,y_higher_than_x,x_higher_than_y,True,properly_flipped
45_39,45,39,x_higher_than_y,similar,False,inconsistent
45_4,45,4,y_higher_than_x,x_higher_than_y,True,properly_flipped
45_40,45,40,similar,x_higher_than_y,False,inconsistent
45_41,45,41,y_higher_than_x,x_higher_than_y,True,properly_flipped
45_42,45,42,y_higher_than_x,y_higher_than_x,False,inconsistent
45_43,45,43,y_higher_than_x,x_higher_than_y,True,properly_flipped
45_44,45,44,similar,x_higher_than_y,False,inconsistent
45_45,45,45,x_higher_than_y,y_higher_than_x,True,properly_flipped
45_46,45,46,similar,x_higher_than_y,False,inconsistent
45_47,45,47,x_higher_than_y,x_higher_than_y,False,inconsistent
45_48,45,48,x_higher_than_y,y_higher_than_x,True,properly_flipped
45_49,45,49,x_higher_than_y,similar,False,inconsistent
45_5,45,5,y_higher_than_x,y_higher_than_x,False,inconsistent
45_6,45,6,similar,similar,True,both_similar
45_7,45,7,similar,x_higher_than_y,False,inconsistent
45_8,45,8,x_higher_than_y,y_higher_than_x,True,properly_flipped
45_9,45,9,similar,x_higher_than_y,False,inconsistent
460_0,460,0,y_higher_than_x,y_higher_than_x,False,inconsistent
460_1,460,1,x_higher_than_y,y_higher_than_x,True,properly_flipped
460_10,460,10,x_higher_than_y,similar,False,inconsistent
460_11,460,11,y_higher_than_x,y_higher_than_x,False,inconsistent
460_12,460,12,similar,similar,True,both_similar
460_13,460,13,similar,similar,True,both_similar
460_14,460,14,similar,x_higher_than_y,False,inconsistent
460_15,460,15,similar,y_higher_than_x,False,inconsistent
460_16,460,16,y_higher_than_x,x_higher_than_y,True,properly_flipped
460_17,460,17,x_higher_than_y,y_higher_than_x,True,properly_flipped
460_18,460,18,y_higher_than_x,x_higher_than_y,True,properly_flipped
460_19,460,19,x_higher_than_y,y_higher_than_x,True,properly_flipped
460_2,460,2,x_higher_than_y,similar,False,inconsistent
460_20,460,20,similar,x_higher_than_y,False,inconsistent
460_21,460,21,x_higher_than_y,y_higher_than_x,True,properly_flipped
460_22,460,22,y_higher_than_x,x_higher_than_y,True,properly_flipped
460_23,460,23,y_higher_than_x,x_higher_than_y,True,properly_flipped
460_24,460,24,similar,x_higher_than_y,False,inconsistent
460_25,460,25,x_higher_than_y,x_higher_than_y,False,inconsistent
460_26,460,26,similar,similar,True,both_similar
460_27,460,27,similar,x_higher_than_y,False,inconsistent
460_28,460,28,y_higher_than_x,y_higher_than_x,False,inconsistent
460_29,460,29,similar,similar,True,both_similar
460_3,460,3,y_higher_than_x,x_higher_than_y,True,properly_flipped
460_30,460,30,x_higher_than_y,similar,False,inconsistent
460_31,460,31,y_higher_than_x,similar,False,inconsistent
460_32,460,32,similar,x_higher_than_y,False,inconsistent
460_33,460,33,y_higher_than_x,similar,False,inconsistent
460_34,460,34,similar,x_higher_than_y,False,inconsistent
460_35,460,35,y_higher_than_x,x_higher_than_y,True,properly_flipped
460_36,460,36,x_higher_than_y,y_higher_than_x,True,properly_flipped
460_37,460,37,x_higher_than_y,similar,False,inconsistent
460_38,460,38,x_higher_than_y,y_higher_than_x,True,properly_flipped
460_39,460,39,y_higher_than_x,x_higher_than_y,True,properly_flipped
460_4,460,4,similar,similar,True,both_similar
460_40,460,40,x_higher_than_y,similar,False,inconsistent
460_41,460,41,x_higher_than_y,similar,False,inconsistent
460_42,460,42,x_higher_than_y,similar,False,inconsistent
460_43,460,43,x_higher_than_y,y_higher_than_x,True,properly_flipped
460_44,460,44,y_higher_than_x,similar,False,inconsistent
460_45,460,45,similar,similar,True,both_similar
460_46,460,46,similar,similar,True,both_similar
460_47,460,47,similar,x_higher_than_y,False,inconsistent
460_48,460,48,x_higher_than_y,similar,False,inconsistent
460_49,460,49,y_higher_than_x,x_higher_than_y,True,properly_flipped
460_5,460,5,similar,y_higher_than_x,False,inconsistent
460_6,460,6,x_higher_than_y,similar,False,inconsistent
460_7,460,7,x_higher_than_y,y_higher_than_x,True,properly_flipped
460_8,460,8,similar,x_higher_than_y,False,inconsistent
460_9,460,9,x_higher_than_y,x_higher_than_y,False,inconsistent
461_0,461,0,similar,y_higher_than_x,False,inconsistent
461_1,461,1,x_higher_than_y,x_higher_than_y,False,inconsistent
461_10,461,10,x_higher_than_y,x_higher_than_y,False,inconsistent
461_11,461,11,y_higher_than_x,x_higher_than_y,True,properly_flipped
461_12,461,12,y_higher_than_x,similar,False,inconsistent
461_13,461,13,similar,similar,True,both_similar
461_14,461,14,x_higher_than_y,x_higher_than_y,False,inconsistent
461_15,461,15,x_higher_than_y,y_higher_than_x,True,properly_flipped
461_16,461,16,y_higher_than_x,similar,False,inconsistent
461_17,461,17,x_higher_than_y,y_higher_than_x,True,properly_flipped
461_18,461,18,similar,x_higher_than_y,False,inconsistent
461_19,461,19,x_higher_than_y,similar,False,inconsistent
461_2,461,2,similar,x_higher_than_y,False,inconsistent
461_20,461,20,y_higher_than_x,x_higher_than_y,True,properly_flipped
461_21,461,21,similar,similar,True,both_similar
461_22,461,22,similar,similar,True,both_similar
461_23,461,23,y_higher_than_x,similar,False,inconsistent
461_24,461,24,x_higher_than_y,y_higher_than_x,True,properly_flipped
461_25,461,25,x_higher_than_y,y_higher_than_x,True,properly_flipped
461_26,461,26,y_higher_than_x,x_higher_than_y,True,properly_flipped
461_27,461,27,y_higher_than_x,x_higher_than_y,True,properly_flipped
461_28,461,28,x_higher_than_y,y_higher_than_x,True,properly_flipped
461_29,461,29,similar,x_higher_than_y,False,inconsistent
461_3,461,3,x_higher_than_y,y_higher_than_x,True,properly_flipped
461_30,461,30,y_higher_than_x,similar,False,inconsistent
461_31,461,31,similar,similar,True,both_similar
461_32,461,32,y_higher_than_x,x_higher_than_y,True,properly_flipped
461_33,461,33,x_higher_than_y,x_higher_than_y,False,inconsistent
461_34,461,34,x_higher_than_y,similar,False,inconsistent
461_35,461,35,similar,similar,True,both_similar
461_36,461,36,x_higher_than_y,x_higher_than_y,False,inconsistent
461_37,461,37,y_higher_than_x,x_higher_than_y,True,properly_flipped
461_38,461,38,y_higher_than_x,similar,False,inconsistent
461_39,461,39,y_higher_than_x,similar,False,inconsistent
461_4,461,4,y_higher_than_x,x_higher_than_y,True,properly_flipped
461_40,461,40,x_higher_than_y,y_higher_than_x,True,properly_flipped
461_41,461,41,similar,x_higher_than_y,False,inconsistent
461_42,461,42,x_higher_than_y,similar,False,inconsistent
461_43,461,43,similar,x_higher_than_y,False,inconsistent
461_44,461,44,x_higher_than_y,similar,False,inconsistent
461_45,461,45,similar,similar,True,both_similar
461_46,461,46,similar,similar,True,both_similar
461_47,461,47,y_higher_than_x,y_higher_than_x,False,inconsistent
461_48,461,48,x_higher_than_y,x_higher_than_y,False,inconsistent
461_49,461,49,y_higher_than_x,x_higher_than_y,True,properly_flipped
461_5,461,5,y_higher_than_x,x_higher_than_y,True,properly_flipped
461_6,461,6,x_higher_than_y,y_higher_than_x,True,properly_flipped
461_7,461,7,y_higher_than_x,similar,False,inconsistent
461_8,461,8,similar,x_higher_than_y,False,inconsistent
461_9,461,9,similar,similar,True,both_similar
462_0,462,0,x_higher_than_y,x_higher_than_y,False,inconsistent
462_1,462,1,similar,similar,True,both_similar
462_10,462,10,x_higher_than_y,x_higher_than_y,False,inconsistent
462_11,462,11,x_higher_than_y,similar,False,inconsistent
462_12,462,12,similar,x_higher_than_y,False,inconsistent
462_13,462,13,similar,y_higher_than_x,False,inconsistent
462_14,462,14,x_higher_than_y,similar,False,inconsistent
462_15,462,15,y_higher_than_x,y_higher_than_x,False,inconsistent
462_16,462,16,x_higher_than_y,similar,False,inconsistent
462_17,462,17,x_higher_than_y,y_higher_than_x,True,properly_flipped
462_18,462,18,similar,y_higher_than_x,False,inconsistent
462_19,462,19,similar,similar,True,both_similar
462_2,462,2,similar,similar,True,both_similar
462_20,462,20,x_higher_than_y,similar,False,inconsistent
462_21,462,21,similar,similar,True,both_similar
462_22,462,22,similar,x_higher_than_y,False,inconsistent
462_23,462,23,x_higher_than_y,similar,False,inconsistent
462_24,462,24,y_higher_than_x,x_higher_than_y,True,properly_flipped
462_25,462,25,similar,x_higher_than_y,False,inconsistent
462_26,462,26,similar,similar,True,both_similar
462_27,462,27,x_higher_than_y,similar,False,inconsistent
462_28,462,28,y_higher_than_x,x_higher_than_y,True,properly_flipped
462_29,462,29,similar,y_higher_than_x,False,inconsistent
462_3,462,3,similar,similar,True,both_similar
462_30,462,30,similar,y_higher_than_x,False,inconsistent
462_31,462,31,x_higher_than_y,y_higher_than_x,True,properly_flipped
462_32,462,32,x_higher_than_y,similar,False,inconsistent
462_33,462,33,y_higher_than_x,x_higher_than_y,True,properly_flipped
462_34,462,34,x_higher_than_y,similar,False,inconsistent
462_35,462,35,y_higher_than_x,y_higher_than_x,False,inconsistent
462_36,462,36,y_higher_than_x,y_higher_than_x,False,inconsistent
462_37,462,37,x_higher_than_y,y_higher_than_x,True,properly_flipped
462_38,462,38,x_higher_than_y,x_higher_than_y,False,inconsistent
462_39,462,39,x_higher_than_y,y_higher_than_x,True,properly_flipped
462_4,462,4,x_higher_than_y,similar,False,inconsistent
462_40,462,40,y_higher_than_x,similar,False,inconsistent
462_41,462,41,x_higher_than_y,similar,False,inconsistent
462_42,462,42,x_higher_than_y,x_higher_than_y,False,inconsistent
462_43,462,43,x_higher_than_y,x_higher_than_y,False,inconsistent
462_44,462,44,similar,x_higher_than_y,False,inconsistent
462_45,462,45,y_higher_than_x,similar,False,inconsistent
462_46,462,46,y_higher_than_x,x_higher_than_y,True,properly_flipped
462_47,462,47,similar,x_higher_than_y,False,inconsistent
462_48,462,48,x_higher_than_y,y_higher_than_x,True,properly_flipped
462_49,462,49,similar,similar,True,both_similar
462_5,462,5,x_higher_than_y,y_higher_than_x,True,properly_flipped
462_6,462,6,similar,x_higher_than_y,False,inconsistent
462_7,462,7,similar,x_higher_than_y,False,inconsistent
462_8,462,8,y_higher_than_x,x_higher_than_y,True,properly_flipped
462_9,462,9,x_higher_than_y,y_higher_than_x,True,properly_flipped
463_0,463,0,x_higher_than_y,x_higher_than_y,False,inconsistent
463_1,463,1,similar,similar,True,both_similar
463_10,463,10,similar,similar,True,both_similar
463_11,463,11,similar,similar,True,both_similar
463_12,463,12,x_higher_than_y,y_higher_than_x,True,properly_flipped
463_13,463,13,x_higher_than_y,similar,False,inconsistent
463_14,463,14,y_higher_than_x,similar,False,inconsistent
463_15,463,15,y_higher_than_x,x_higher_than_y,True,properly_flipped
463_16,463,16,x_higher_than_y,y_higher_than_x,True,properly_flipped
463_17,463,17,similar,y_higher_than_x,False,inconsistent
463_18,463,18,x_higher_than_y,y_higher_than_x,True,properly_flipped
463_19,463,19,similar,similar,True,both_similar
463_2,463,2,x_higher_than_y,x_higher_than_y,False,inconsistent
463_20,463,20,similar,similar,True,both_similar
463_21,463,21,x_higher_than_y,y_higher_than_x,True,properly_flipped
463_22,463,22,y_higher_than_x,x_higher_than_y,True,properly_flipped
463_23,463,23,y_higher_than_x,x_higher_than_y,True,properly_flipped
463_24,463,24,similar,x_higher_than_y,False,inconsistent
463_25,463,25,y_higher_than_x,x_higher_than_y,True,properly_flipped
463_26,463,26,x_higher_than_y,similar,False,inconsistent
463_27,463,27,y_higher_than_x,y_higher_than_x,False,inconsistent
463_28,463,28,x_higher_than_y,similar,False,inconsistent
463_29,463,29,y_higher_than_x,x_higher_than_y,True,properly_flipped
463_3,463,3,similar,x_higher_than_y,False,inconsistent
463_30,463,30,y_higher_than_x,x_higher_than_y,True,properly_flipped
463_31,463,31,similar,x_higher_than_y,False,inconsistent
463_32,463,32,similar,similar,True,both_similar
463_33,463,33,similar,similar,True,both_similar
463_34,463,34,x_higher_than_y,x_higher_than_y,False,inconsistent
463_35,463,35,x_higher_than_y,similar,False,inconsistent
463_36,463,36,y_higher_than_x,x_higher_than_y,True,properly_flipped
463_37,463,37,x_higher_than_y,x_higher_than_y,False,inconsistent
463_38,463,38,y_higher_than_x,similar,False,inconsistent
463_39,463,39,similar,x_higher_than_y,False,inconsistent
463_4,463,4,x_higher_than_y,y_higher_than_x,True,properly_flipped
463_40,463,40,y_higher_than_x,x_higher_than_y,True,properly_flipped
463_41,463,41,x_higher_than_y,similar,False,inconsistent
463_42,463,42,similar,x_higher_than_y,False,inconsistent
463_43,463,43,similar,similar,True,both_similar
463_44,463,44,y_higher_than_x,x_higher_than_y,True,properly_flipped
463_45,463,45,similar,similar,True,both_similar
463_46,463,46,x_higher_than_y,similar,False,inconsistent
463_47,463,47,y_higher_than_x,x_higher_than_y,True,properly_flipped
463_48,463,48,y_higher_than_x,y_higher_than_x,False,inconsistent
463_49,463,49,x_higher_than_y,y_higher_than_x,True,properly_flipped
463_5,463,5,x_higher_than_y,similar,False,inconsistent
463_6,463,6,similar,similar,True,both_similar
463_7,463,7,x_higher_than_y,x_higher_than_y,False,inconsistent
463_8,463,8,similar,similar,True,both_similar
463_9,463,9,y_higher_than_x,x_higher_than_y,True,properly_flipped
464_0,464,0,similar,x_higher_than_y,False,inconsistent
464_1,464,1,x_higher_than_y,similar,False,inconsistent
464_10,464,10,x_higher_than_y,x_higher_than_y,False,inconsistent
464_11,464,11,y_higher_than_x,x_higher_than_y,True,properly_flipped
464_12,464,12,x_higher_than_y,y_higher_than_x,True,properly_flipped
464_13,464,13,similar,similar,True,both_similar
464_14,464,14,similar,similar,True,both_similar
464_15,464,15,similar,similar,True,both_similar
464_16,464,16,x_higher_than_y,similar,False,inconsistent
464_17,464,17,similar,similar,True,both_similar
464_18,464,18,similar,similar,True,both_similar
464_19,464,19,similar,similar,True,both_similar
464_2,464,2,y_higher_than_x,x_higher_than_y,True,properly_flipped
464_20,464,20,similar,y_higher_than_x,False,inconsistent
464_21,464,21,y_higher_than_x,x_higher_than_y,True,properly_flipped
464_22,464,22,similar,x_higher_than_y,False,inconsistent
464_23,464,23,x_higher_than_y,y_higher_than_x,True,properly_flipped
464_24,464,24,similar,x_higher_than_y,False,inconsistent
464_25,464,25,similar,x_higher_than_y,False,inconsistent
464_26,464,26,similar,similar,True,both_similar
464_27,464,27,y_higher_than_x,x_higher_than_y,True,properly_flipped
464_28,464,28,y_higher_than_x,x_higher_than_y,True,properly_flipped
464_29,464,29,x_higher_than_y,similar,False,inconsistent
464_3,464,3,x_higher_than_y,similar,False,inconsistent
464_30,464,30,x_higher_than_y,x_higher_than_y,False,inconsistent
464_31,464,31,y_higher_than_x,x_higher_than_y,True,properly_flipped
464_32,464,32,x_higher_than_y,similar,False,inconsistent
464_33,464,33,similar,similar,True,both_similar
464_34,464,34,y_higher_than_x,similar,False,inconsistent
464_35,464,35,y_higher_than_x,unknown,False,inconsistent
464_36,464,36,similar,x_higher_than_y,False,inconsistent
464_37,464,37,similar,x_higher_than_y,False,inconsistent
464_38,464,38,similar,y_higher_than_x,False,inconsistent
464_39,464,39,y_higher_than_x,x_higher_than_y,True,properly_flipped
464_4,464,4,y_higher_than_x,x_higher_than_y,True,properly_flipped
464_40,464,40,similar,x_higher_than_y,False,inconsistent
464_41,464,41,y_higher_than_x,similar,False,inconsistent
464_42,464,42,similar,unknown,False,inconsistent
464_43,464,43,similar,similar,True,both_similar
464_44,464,44,x_higher_than_y,similar,False,inconsistent
464_45,464,45,x_higher_than_y,y_higher_than_x,True,properly_flipped
464_46,464,46,similar,similar,True,both_similar
464_47,464,47,y_higher_than_x,x_higher_than_y,True,properly_flipped
464_48,464,48,x_higher_than_y,y_higher_than_x,True,properly_flipped
464_49,464,49,x_higher_than_y,y_higher_than_x,True,properly_flipped
464_5,464,5,y_higher_than_x,unknown,False,inconsistent
464_6,464,6,x_higher_than_y,similar,False,inconsistent
464_7,464,7,similar,similar,True,both_similar
464_8,464,8,x_higher_than_y,y_higher_than_x,True,properly_flipped
464_9,464,9,similar,similar,True,both_similar
465_0,465,0,x_higher_than_y,y_higher_than_x,True,properly_flipped
465_1,465,1,y_higher_than_x,x_higher_than_y,True,properly_flipped
465_10,465,10,similar,similar,True,both_similar
465_11,465,11,x_higher_than_y,similar,False,inconsistent
465_12,465,12,similar,similar,True,both_similar
465_13,465,13,similar,y_higher_than_x,False,inconsistent
465_14,465,14,y_higher_than_x,similar,False,inconsistent
465_15,465,15,y_higher_than_x,x_higher_than_y,True,properly_flipped
465_16,465,16,x_higher_than_y,similar,False,inconsistent
465_17,465,17,similar,similar,True,both_similar
465_18,465,18,x_higher_than_y,y_higher_than_x,True,properly_flipped
465_19,465,19,x_higher_than_y,similar,False,inconsistent
465_2,465,2,similar,x_higher_than_y,False,inconsistent
